"artist" "song" "word"
"booba" "ac-milan" "izi"
"booba" "ac-milan" "izi"
"booba" "ac-milan" "biff"
"booba" "ac-milan" "hé"
"booba" "ac-milan" "n'en"
"booba" "ac-milan" "restera"
"booba" "ac-milan" "qu'un"
"booba" "ac-milan" "izi"
"booba" "ac-milan" "izi"
"booba" "ac-milan" "beef"
"booba" "ac-milan" "izi"
"booba" "ac-milan" "izi"
"booba" "ac-milan" "beef"
"booba" "ac-milan" "c’est"
"booba" "ac-milan" "laouni"
"booba" "ac-milan" "mouhid"
"booba" "ac-milan" "né"
"booba" "ac-milan" "25"
"booba" "ac-milan" "12"
"booba" "ac-milan" "81"
"booba" "ac-milan" "trappes"
"booba" "ac-milan" "ouais"
"booba" "ac-milan" "ouais"
"booba" "ac-milan" "super"
"booba" "ac-milan" "connu"
"booba" "ac-milan" "menace"
"booba" "ac-milan" "arme"
"booba" "ac-milan" "blanche"
"booba" "ac-milan" "dégradation"
"booba" "ac-milan" "bien"
"booba" "ac-milan" "privé"
"booba" "ac-milan" "encore"
"booba" "ac-milan" "recel"
"booba" "ac-milan" "extorsion"
"booba" "ac-milan" "fonds"
"booba" "ac-milan" "agression"
"booba" "ac-milan" "sexuelle"
"booba" "ac-milan" "mineur"
"booba" "ac-milan" "bah"
"booba" "ac-milan" "bravo"
"booba" "ac-milan" "morray"
"booba" "ac-milan" "outrage"
"booba" "ac-milan" "personne"
"booba" "ac-milan" "chargée"
"booba" "ac-milan" "d'une"
"booba" "ac-milan" "mission"
"booba" "ac-milan" "service"
"booba" "ac-milan" "atteinte"
"booba" "ac-milan" "sexuelle"
"booba" "ac-milan" "deux"
"booba" "ac-milan" "violences"
"booba" "ac-milan" "volontaires"
"booba" "ac-milan" "sale"
"booba" "ac-milan" "pointeur"
"booba" "ac-milan" "émilelouislaounizi"
"booba" "ac-milan" "r.o.h"
"booba" "ac-milan" "2fesses"
"booba" "ac-milan" "housni"
"booba" "ac-milan" "couilles"
"booba" "ac-milan" "bois"
"booba" "ac-milan" "zoulette"
"booba" "ac-milan" "empire"
"booba" "ac-milan" "izi"
"booba" "ac-milan" "n’en"
"booba" "ac-milan" "restera"
"booba" "ac-milan" "qu’un"
"booba" "ac-milan" "morray"
"booba" "ac-milan" "t'as"
"booba" "ac-milan" "j'veux"
"booba" "ac-milan" "dire"
"booba" "ac-milan" "92izon"
"booba" "ac-milan" "maison"
"booba" "au-bout-des-reves" "paroles.net"
"booba" "au-bout-des-reves" "above"
"booba" "au-bout-des-reves" "lyrics"
"booba" "au-bout-des-reves" "function"
"booba" "au-bout-des-reves" "var"
"booba" "au-bout-des-reves" "opts"
"booba" "au-bout-des-reves" "artist"
"booba" "au-bout-des-reves" "booba"
"booba" "au-bout-des-reves" "song"
"booba" "au-bout-des-reves" "bout"
"booba" "au-bout-des-reves" "r"
"booba" "au-bout-des-reves" "c3"
"booba" "au-bout-des-reves" "aaves"
"booba" "au-bout-des-reves" "adunit_id"
"booba" "au-bout-des-reves" "39383816"
"booba" "au-bout-des-reves" "div_id"
"booba" "au-bout-des-reves" "cf_async_"
"booba" "au-bout-des-reves" "math.floor"
"booba" "au-bout-des-reves" "math.random"
"booba" "au-bout-des-reves" "999999999"
"booba" "au-bout-des-reves" "document.write"
"booba" "au-bout-des-reves" "div"
"booba" "au-bout-des-reves" "id"
"booba" "au-bout-des-reves" "opts.div_id"
"booba" "au-bout-des-reves" "div"
"booba" "au-bout-des-reves" "var"
"booba" "au-bout-des-reves" "function"
"booba" "au-bout-des-reves" "cf.showasyncad"
"booba" "au-bout-des-reves" "opts"
"booba" "au-bout-des-reves" "if"
"booba" "au-bout-des-reves" "typeof"
"booba" "au-bout-des-reves" "window.cf"
"booba" "au-bout-des-reves" "undefined"
"booba" "au-bout-des-reves" "else"
"booba" "au-bout-des-reves" "cf_async"
"booba" "au-bout-des-reves" "0"
"booba" "au-bout-des-reves" "var"
"booba" "au-bout-des-reves" "r"
"booba" "au-bout-des-reves" "document.createelement"
"booba" "au-bout-des-reves" "script"
"booba" "au-bout-des-reves" "document.getelementsbytagname"
"booba" "au-bout-des-reves" "script"
"booba" "au-bout-des-reves" "0"
"booba" "au-bout-des-reves" "r.async"
"booba" "au-bout-des-reves" "0"
"booba" "au-bout-des-reves" "r.src"
"booba" "au-bout-des-reves" "srv.clickfuse.com"
"booba" "au-bout-des-reves" "showads"
"booba" "au-bout-des-reves" "showad.js"
"booba" "au-bout-des-reves" "r.readystate"
"booba" "au-bout-des-reves" "r.onreadystatechange"
"booba" "au-bout-des-reves" "function"
"booba" "au-bout-des-reves" "if"
"booba" "au-bout-des-reves" "loaded"
"booba" "au-bout-des-reves" "r.readystate"
"booba" "au-bout-des-reves" "complete"
"booba" "au-bout-des-reves" "r.readystate"
"booba" "au-bout-des-reves" "r.onreadystatechange"
"booba" "au-bout-des-reves" "null"
"booba" "au-bout-des-reves" "r.onload"
"booba" "au-bout-des-reves" "s.parentnode.insertbefore"
"booba" "au-bout-des-reves" "r"
"booba" "avant-de-partir" "paroles"
"booba" "avant-de-partir" "chanson"
"booba" "avant-de-partir" "avant"
"booba" "avant-de-partir" "partir"
"booba" "avant-de-partir" "booba"
"booba" "avant-de-partir" "guide"
"booba" "avant-de-partir" "rue"
"booba" "avant-de-partir" "m'a"
"booba" "avant-de-partir" "pris"
"booba" "avant-de-partir" "autant"
"booba" "avant-de-partir" "qu'elle"
"booba" "avant-de-partir" "appris"
"booba" "avant-de-partir" "fabrique"
"booba" "avant-de-partir" "cadavres"
"booba" "avant-de-partir" "dramatique"
"booba" "avant-de-partir" "macadam"
"booba" "avant-de-partir" "noire"
"booba" "avant-de-partir" "ceinture"
"booba" "avant-de-partir" "premier"
"booba" "avant-de-partir" "plan"
"booba" "avant-de-partir" "vautour"
"booba" "avant-de-partir" "flingue"
"booba" "avant-de-partir" "45"
"booba" "avant-de-partir" "tours"
"booba" "avant-de-partir" "var"
"booba" "avant-de-partir" "ezzns21"
"booba" "avant-de-partir" "0.40"
"booba" "avant-de-partir" "504554,0.45"
"booba" "avant-de-partir" "504555,0.50"
"booba" "avant-de-partir" "504556,2.60"
"booba" "avant-de-partir" "504660,0.10"
"booba" "avant-de-partir" "504141,0.80"
"booba" "avant-de-partir" "504559,4.00"
"booba" "avant-de-partir" "504666,5.00"
"booba" "avant-de-partir" "504669,0.60"
"booba" "avant-de-partir" "504557,1.50"
"booba" "avant-de-partir" "504652,2.80"
"booba" "avant-de-partir" "504661,0.20"
"booba" "avant-de-partir" "504145,1.10"
"booba" "avant-de-partir" "504648,1.00"
"booba" "avant-de-partir" "504647,1.20"
"booba" "avant-de-partir" "504649,3.00"
"booba" "avant-de-partir" "504664,0.15"
"booba" "avant-de-partir" "504144,1.80"
"booba" "avant-de-partir" "504655,2.20"
"booba" "avant-de-partir" "504658,2.40"
"booba" "avant-de-partir" "504659,0.70"
"booba" "avant-de-partir" "504558,0.90"
"booba" "avant-de-partir" "504560,1.60"
"booba" "avant-de-partir" "504653,1.90"
"booba" "avant-de-partir" "504656,0.05"
"booba" "avant-de-partir" "504099,0.25"
"booba" "avant-de-partir" "504548,0.30"
"booba" "avant-de-partir" "504551,0.35"
"booba" "avant-de-partir" "504552,2.00"
"booba" "avant-de-partir" "504657,4.50"
"booba" "avant-de-partir" "504667,1.30"
"booba" "avant-de-partir" "504650,1.40"
"booba" "avant-de-partir" "504651,1.70"
"booba" "avant-de-partir" "504654,3.50"
"booba" "avant-de-partir" "504665"
"booba" "avant-de-partir" "var"
"booba" "avant-de-partir" "ezoflbf_2_21"
"booba" "avant-de-partir" "function"
"booba" "avant-de-partir" "__ez.queue.addfunc"
"booba" "avant-de-partir" "reloadfromp_1642"
"booba" "avant-de-partir" "il11ililiillllililllliillliil11111lliliililillillliilliiill.reloadfromp"
"booba" "avant-de-partir" "1642"
"booba" "avant-de-partir" "false"
"booba" "avant-de-partir" "banger.js"
"booba" "avant-de-partir" "false"
"booba" "avant-de-partir" "false"
"booba" "avant-de-partir" "false"
"booba" "avant-de-partir" "true"
"booba" "avant-de-partir" "var"
"booba" "avant-de-partir" "ezoflbf_21"
"booba" "avant-de-partir" "function"
"booba" "avant-de-partir" "eval"
"booba" "avant-de-partir" "ez_write_tag"
"booba" "avant-de-partir" "300,250"
"booba" "avant-de-partir" "paroles_net"
"booba" "avant-de-partir" "medrectangle"
"booba" "avant-de-partir" "3"
"booba" "avant-de-partir" "ezslot_0"
"booba" "avant-de-partir" "ezoflbf_21"
"booba" "avant-de-partir" "var"
"booba" "avant-de-partir" "__ezfl_sss_1642"
"booba" "avant-de-partir" "function"
"booba" "avant-de-partir" "settimeout"
"booba" "avant-de-partir" "function"
"booba" "avant-de-partir" "var"
"booba" "avant-de-partir" "ezflaun"
"booba" "avant-de-partir" "il11ililiillllililllliillliil11111lliliililillillliilliiill.getnamefrompositionid"
"booba" "avant-de-partir" "1642"
"booba" "avant-de-partir" "if"
"booba" "avant-de-partir" "typeof"
"booba" "avant-de-partir" "ezflaun"
"booba" "avant-de-partir" "undefined"
"booba" "avant-de-partir" "ezflaun.length"
"booba" "avant-de-partir" "0"
"booba" "avant-de-partir" "if"
"booba" "avant-de-partir" "typeof"
"booba" "avant-de-partir" "ez_ad_units"
"booba" "avant-de-partir" "undefined"
"booba" "avant-de-partir" "for"
"booba" "avant-de-partir" "i"
"booba" "avant-de-partir" "0"
"booba" "avant-de-partir" "i"
"booba" "avant-de-partir" "ez_ad_units.length"
"booba" "avant-de-partir" "i"
"booba" "avant-de-partir" "if"
"booba" "avant-de-partir" "ezflaun.indexof"
"booba" "avant-de-partir" "ez_ad_units"
"booba" "avant-de-partir" "i"
"booba" "avant-de-partir" "1"
"booba" "avant-de-partir" "0"
"booba" "avant-de-partir" "return"
"booba" "avant-de-partir" "false"
"booba" "avant-de-partir" "il11ililiillllililllliillliil11111lliliililillillliilliiill.storestatsource"
"booba" "avant-de-partir" "ezflaun"
"booba" "avant-de-partir" "47"
"booba" "avant-de-partir" "8.50"
"booba" "avant-de-partir" "il11ililiillllililllliillliil11111lliliililillillliilliiill.removeslotbyid"
"booba" "avant-de-partir" "ezflaun"
"booba" "avant-de-partir" "6000"
"booba" "avant-de-partir" "__ez.queue.addfunc"
"booba" "avant-de-partir" "__ezfl_sss_1642"
"booba" "avant-de-partir" "__ezfl_sss_1642"
"booba" "avant-de-partir" "null"
"booba" "avant-de-partir" "false"
"booba" "avant-de-partir" "banger.js"
"booba" "avant-de-partir" "false"
"booba" "avant-de-partir" "false"
"booba" "avant-de-partir" "false"
"booba" "avant-de-partir" "true"
"booba" "avant-de-partir" "clique"
"booba" "avant-de-partir" "fait"
"booba" "avant-de-partir" "lèche"
"booba" "avant-de-partir" "vitrine"
"booba" "avant-de-partir" "pendant"
"booba" "avant-de-partir" "qu'on"
"booba" "avant-de-partir" "va"
"booba" "avant-de-partir" "chercher"
"booba" "avant-de-partir" "disques"
"booba" "avant-de-partir" "platine"
"booba" "avant-de-partir" "calibrés"
"booba" "avant-de-partir" "jusqu'à"
"booba" "avant-de-partir" "poitrine"
"booba" "avant-de-partir" "unique"
"booba" "avant-de-partir" "rap"
"booba" "avant-de-partir" "français"
"booba" "avant-de-partir" "volant"
"booba" "avant-de-partir" "d'la"
"booba" "avant-de-partir" "délinquance"
"booba" "avant-de-partir" "j'avance"
"booba" "avant-de-partir" "avançais"
"booba" "avant-de-partir" "ml"
"booba" "avant-de-partir" "dis"
"booba" "avant-de-partir" "rien"
"booba" "avant-de-partir" "phone"
"booba" "avant-de-partir" "tel"
"booba" "avant-de-partir" "si"
"booba" "avant-de-partir" "veux"
"booba" "avant-de-partir" "griller"
"booba" "avant-de-partir" "puce"
"booba" "avant-de-partir" "mc"
"booba" "avant-de-partir" "t'es"
"booba" "avant-de-partir" "hip"
"booba" "avant-de-partir" "hop"
"booba" "avant-de-partir" "parce"
"booba" "avant-de-partir" "portes"
"booba" "avant-de-partir" "strings"
"booba" "avant-de-partir" "capuche"
"booba" "avant-de-partir" "toujours"
"booba" "avant-de-partir" "patte"
"booba" "avant-de-partir" "levée"
"booba" "avant-de-partir" "oreilles"
"booba" "avant-de-partir" "droites"
"booba" "avant-de-partir" "meufs"
"booba" "avant-de-partir" "stylées"
"booba" "avant-de-partir" "s'lèvent"
"booba" "avant-de-partir" "qu'les"
"booba" "avant-de-partir" "zulettes"
"booba" "avant-de-partir" "s'doigtent"
"booba" "avant-de-partir" "original"
"booba" "avant-de-partir" "mélange"
"booba" "avant-de-partir" "bien"
"booba" "avant-de-partir" "d'mal"
"booba" "avant-de-partir" "passe"
"booba" "avant-de-partir" "salaam"
"booba" "avant-de-partir" "ceux"
"booba" "avant-de-partir" "l'din"
"booba" "avant-de-partir" "ceux"
"booba" "avant-de-partir" "l'halam"
"booba" "avant-de-partir" "repéré"
"booba" "avant-de-partir" "trop"
"booba" "avant-de-partir" "tard"
